"Year","Series_ID","Series","Unit","Value"
"2013",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",62
"2014",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",64
"2015",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",0.71
"2016",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",0.76
"2017",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",0.82
"2018",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",0.93
"2019",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",0.98
"2020",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",1.1
"2021",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",1.1
"2022",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",1.2
"2023",2686,"New HIV infections, aged 15-24, women","Per 100,000 population",1.3
"2000",2612,"New HIV infections, aged 15-49","Per 100,000 population",87
"2001",2612,"New HIV infections, aged 15-49","Per 100,000 population",95
"2002",2612,"New HIV infections, aged 15-49","Per 100,000 population",100
"2003",2612,"New HIV infections, aged 15-49","Per 100,000 population",97
"2004",2612,"New HIV infections, aged 15-49","Per 100,000 population",93
"2005",2612,"New HIV infections, aged 15-49","Per 100,000 population",87
"2006",2612,"New HIV infections, aged 15-49","Per 100,000 population",78
"2007",2612,"New HIV infections, aged 15-49","Per 100,000 population",67
"2008",2612,"New HIV infections, aged 15-49","Per 100,000 population",58
"2009",2612,"New HIV infections, aged 15-49","Per 100,000 population",53
"2010",2612,"New HIV infections, aged 15-49","Per 100,000 population",52
"2011",2612,"New HIV infections, aged 15-49","Per 100,000 population",54
"2012",2612,"New HIV infections, aged 15-49","Per 100,000 population",53
"2013",2612,"New HIV infections, aged 15-49","Per 100,000 population",53
"2014",2612,"New HIV infections, aged 15-49","Per 100,000 population",54
"2015",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.6
"2016",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.64
"2017",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.67
"2018",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.76
"2019",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.79
"2020",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.85
"2021",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.89
"2022",2612,"New HIV infections, aged 15-49","Per 100,000 population",0.94
"2023",2612,"New HIV infections, aged 15-49","Per 100,000 population",1
"2000",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",74
"2001",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",80
"2002",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",84
"2003",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",82
"2004",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",79
"2005",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",74
"2006",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",66
"2007",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",56
"2008",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",48
"2009",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",44
"2010",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",43
"2011",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",44
"2012",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",43
"2013",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",42
"2014",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",42
"2015",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.46
"2016",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.47
"2017",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.49
"2018",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.55
"2019",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.56
"2020",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.6
"2021",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.62
"2022",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.65
"2023",2614,"New HIV infections, aged 15-49, men","Per 100,000 population",0.69
"2000",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",102
"2001",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",110
"2002",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",116
"2003",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",113
"2004",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",109
"2005",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",102
"2006",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",91
"2007",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",79
"2008",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",68
"2009",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",63
"2010",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",62
"2011",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",64
"2012",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",65
"2013",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",65
"2014",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",67
"2015",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",0.76
"2016",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",0.81
"2017",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",0.86
"2018",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",0.99
"2019",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",1
"2020",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",1.1
"2021",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",1.2
"2022",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",1.2
"2023",2613,"New HIV infections, aged 15-49, women","Per 100,000 population",1.3
"2000",2569,"New HIV infections, aged 50+","Per 100,000 population",32
"2001",2569,"New HIV infections, aged 50+","Per 100,000 population",35
"2002",2569,"New HIV infections, aged 50+","Per 100,000 population",36
"2003",2569,"New HIV infections, aged 50+","Per 100,000 population",35
"2004",2569,"New HIV infections, aged 50+","Per 100,000 population",34
"2005",2569,"New HIV infections, aged 50+","Per 100,000 population",32
"2006",2569,"New HIV infections, aged 50+","Per 100,000 population",29
"2007",2569,"New HIV infections, aged 50+","Per 100,000 population",25
"2008",2569,"New HIV infections, aged 50+","Per 100,000 population",21
"2009",2569,"New HIV infections, aged 50+","Per 100,000 population",20
"2010",2569,"New HIV infections, aged 50+","Per 100,000 population",19
"2011",2569,"New HIV infections, aged 50+","Per 100,000 population",20
"2012",2569,"New HIV infections, aged 50+","Per 100,000 population",20
"2013",2569,"New HIV infections, aged 50+","Per 100,000 population",20
"2014",2569,"New HIV infections, aged 50+","Per 100,000 population",20
"2015",2569,"New HIV infections, aged 50+","Per 100,000 population",0.21
"2016",2569,"New HIV infections, aged 50+","Per 100,000 population",0.23
"2017",2569,"New HIV infections, aged 50+","Per 100,000 population",0.24
"2018",2569,"New HIV infections, aged 50+","Per 100,000 population",0.27
"2019",2569,"New HIV infections, aged 50+","Per 100,000 population",0.28
"2020",2569,"New HIV infections, aged 50+","Per 100,000 population",0.3
"2021",2569,"New HIV infections, aged 50+","Per 100,000 population",0.31
"2022",2569,"New HIV infections, aged 50+","Per 100,000 population",0.33
"2023",2569,"New HIV infections, aged 50+","Per 100,000 population",0.35
"2000",2689,"New HIV infections, aged 50+, men","Per 100,000 population",31
"2001",2689,"New HIV infections, aged 50+, men","Per 100,000 population",33
"2002",2689,"New HIV infections, aged 50+, men","Per 100,000 population",35
"2003",2689,"New HIV infections, aged 50+, men","Per 100,000 population",34
"2004",2689,"New HIV infections, aged 50+, men","Per 100,000 population",33
"2005",2689,"New HIV infections, aged 50+, men","Per 100,000 population",31
"2006",2689,"New HIV infections, aged 50+, men","Per 100,000 population",28
"2007",2689,"New HIV infections, aged 50+, men","Per 100,000 population",24
"2008",2689,"New HIV infections, aged 50+, men","Per 100,000 population",21
"2009",2689,"New HIV infections, aged 50+, men","Per 100,000 population",19
"2010",2689,"New HIV infections, aged 50+, men","Per 100,000 population",18
"2011",2689,"New HIV infections, aged 50+, men","Per 100,000 population",19
"2012",2689,"New HIV infections, aged 50+, men","Per 100,000 population",18
"2013",2689,"New HIV infections, aged 50+, men","Per 100,000 population",18
"2014",2689,"New HIV infections, aged 50+, men","Per 100,000 population",18
"2015",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.19
"2016",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.19
"2017",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.2
"2018",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.22
"2019",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.23
"2020",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.24
"2021",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.25
"2022",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.26
"2023",2689,"New HIV infections, aged 50+, men","Per 100,000 population",0.28
"2000",2688,"New HIV infections, aged 50+, women","Per 100,000 population",33
"2001",2688,"New HIV infections, aged 50+, women","Per 100,000 population",36
"2002",2688,"New HIV infections, aged 50+, women","Per 100,000 population",38
"2003",2688,"New HIV infections, aged 50+, women","Per 100,000 population",36
"2004",2688,"New HIV infections, aged 50+, women","Per 100,000 population",35
"2005",2688,"New HIV infections, aged 50+, women","Per 100,000 population",33
"2006",2688,"New HIV infections, aged 50+, women","Per 100,000 population",30
"2007",2688,"New HIV infections, aged 50+, women","Per 100,000 population",25
"2008",2688,"New HIV infections, aged 50+, women","Per 100,000 population",22
"2009",2688,"New HIV infections, aged 50+, women","Per 100,000 population",20
"2010",2688,"New HIV infections, aged 50+, women","Per 100,000 population",20
"2011",2688,"New HIV infections, aged 50+, women","Per 100,000 population",21
"2012",2688,"New HIV infections, aged 50+, women","Per 100,000 population",21
"2013",2688,"New HIV infections, aged 50+, women","Per 100,000 population",22
"2014",2688,"New HIV infections, aged 50+, women","Per 100,000 population",22
"2015",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.25
"2016",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.26
"2017",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.28
"2018",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.32
"2019",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.34
"2020",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.36
"2021",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.38
"2022",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.4
"2023",2688,"New HIV infections, aged 50+, women","Per 100,000 population",0.42
"2000",2567,"New HIV infections, all ages","Per 1,000 population",54
"2001",2567,"New HIV infections, all ages","Per 1,000 population",59
"2002",2567,"New HIV infections, all ages","Per 1,000 population",63
"2003",2567,"New HIV infections, all ages","Per 1,000 population",62
"2004",2567,"New HIV infections, all ages","Per 1,000 population",60
"2005",2567,"New HIV infections, all ages","Per 1,000 population",57
"2006",2567,"New HIV infections, all ages","Per 1,000 population",52
"2007",2567,"New HIV infections, all ages","Per 1,000 population",46
"2008",2567,"New HIV infections, all ages","Per 1,000 population",41
"2009",2567,"New HIV infections, all ages","Per 1,000 population",37
"2010",2567,"New HIV infections, all ages","Per 1,000 population",37
"2011",2567,"New HIV infections, all ages","Per 1,000 population",38
"2012",2567,"New HIV infections, all ages","Per 1,000 population",37
"2013",2567,"New HIV infections, all ages","Per 1,000 population",37
"2014",2567,"New HIV infections, all ages","Per 1,000 population",37
"2015",2567,"New HIV infections, all ages","Per 1,000 population",0.41
"2016",2567,"New HIV infections, all ages","Per 1,000 population",0.43
"2017",2567,"New HIV infections, all ages","Per 1,000 population",0.45
"2018",2567,"New HIV infections, all ages","Per 1,000 population",0.5
"2019",2567,"New HIV infections, all ages","Per 1,000 population",0.52
"2020",2567,"New HIV infections, all ages","Per 1,000 population",0.56
"2021",2567,"New HIV infections, all ages","Per 1,000 population",0.59
"2022",2567,"New HIV infections, all ages","Per 1,000 population",0.62
"2023",2567,"New HIV infections, all ages","Per 1,000 population",0.65
"2000",2611,"New HIV infections, all ages, men","Per 100,000 population",47
"2001",2611,"New HIV infections, all ages, men","Per 100,000 population",51
"2002",2611,"New HIV infections, all ages, men","Per 100,000 population",54
"2003",2611,"New HIV infections, all ages, men","Per 100,000 population",54
"2004",2611,"New HIV infections, all ages, men","Per 100,000 population",52
"2005",2611,"New HIV infections, all ages, men","Per 100,000 population",50
"2006",2611,"New HIV infections, all ages, men","Per 100,000 population",45
"2007",2611,"New HIV infections, all ages, men","Per 100,000 population",40
"2008",2611,"New HIV infections, all ages, men","Per 100,000 population",35
"2009",2611,"New HIV infections, all ages, men","Per 100,000 population",32
"2010",2611,"New HIV infections, all ages, men","Per 100,000 population",32
"2011",2611,"New HIV infections, all ages, men","Per 100,000 population",32
"2012",2611,"New HIV infections, all ages, men","Per 100,000 population",31
"2013",2611,"New HIV infections, all ages, men","Per 100,000 population",31
"2014",2611,"New HIV infections, all ages, men","Per 100,000 population",30
"2015",2611,"New HIV infections, all ages, men","Per 100,000 population",0.33
"2016",2611,"New HIV infections, all ages, men","Per 100,000 population",0.34
"2017",2611,"New HIV infections, all ages, men","Per 100,000 population",0.35
"2018",2611,"New HIV infections, all ages, men","Per 100,000 population",0.38
"2019",2611,"New HIV infections, all ages, men","Per 100,000 population",0.39
"2020",2611,"New HIV infections, all ages, men","Per 100,000 population",0.42
"2021",2611,"New HIV infections, all ages, men","Per 100,000 population",0.44
"2022",2611,"New HIV infections, all ages, men","Per 100,000 population",0.46
"2023",2611,"New HIV infections, all ages, men","Per 100,000 population",0.48
"2000",2610,"New HIV infections, all ages, women","Per 100,000 population",62
"2001",2610,"New HIV infections, all ages, women","Per 100,000 population",67
"2002",2610,"New HIV infections, all ages, women","Per 100,000 population",72
"2003",2610,"New HIV infections, all ages, women","Per 100,000 population",71
"2004",2610,"New HIV infections, all ages, women","Per 100,000 population",69
"2005",2610,"New HIV infections, all ages, women","Per 100,000 population",65
"2006",2610,"New HIV infections, all ages, women","Per 100,000 population",60
"2007",2610,"New HIV infections, all ages, women","Per 100,000 population",52
"2008",2610,"New HIV infections, all ages, women","Per 100,000 population",47
"2009",2610,"New HIV infections, all ages, women","Per 100,000 population",43
"2010",2610,"New HIV infections, all ages, women","Per 100,000 population",43
"2011",2610,"New HIV infections, all ages, women","Per 100,000 population",44
"2012",2610,"New HIV infections, all ages, women","Per 100,000 population",43
"2013",2610,"New HIV infections, all ages, women","Per 100,000 population",44
"2014",2610,"New HIV infections, all ages, women","Per 100,000 population",45
"2015",2610,"New HIV infections, all ages, women","Per 100,000 population",0.5
"2016",2610,"New HIV infections, all ages, women","Per 100,000 population",0.53
"2017",2610,"New HIV infections, all ages, women","Per 100,000 population",0.56
"2018",2610,"New HIV infections, all ages, women","Per 100,000 population",0.63
"2019",2610,"New HIV infections, all ages, women","Per 100,000 population",0.66
"2020",2610,"New HIV infections, all ages, women","Per 100,000 population",0.72
"2021",2610,"New HIV infections, all ages, women","Per 100,000 population",0.75
"2022",2610,"New HIV infections, all ages, women","Per 100,000 population",0.79
"2023",2610,"New HIV infections, all ages, women","Per 100,000 population",0.84
